Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
C - Indéterminé	-1	Moments Lab	https://www.momentslab.com/	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Moments Lab s'attaque à la production vidéo avec son IA générative et multimodale. Sa technologie "MXT" de video understanding permet de décrire des petabytes d'archives avec précision, et de trouver les moments pertinents pour produire des contenus.	-1 ia générative
C - Indéterminé	-1	PricingHUB	www.pricinghub.net	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	PricingHUB est une solution SaaS de pricing combinant IA et expertise métier , qui permet aux retailers et e-commerçants d’optimiser leur stratégie prix tout au long du cycle de vie produit, selon des objectifs de marge, volume et chiffre d’affaires.	-1 saas
C - Indéterminé	-1	Notify	https://fr.notify-group.com/	2008	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Notify est une AI decisioning pour l’orchestration temps réél du marketing. L’agent IA consolide les données, évalue continuellement le contexte (canal, timing, disponibilité client, pression marketing) et déclenche les « next best action/offer/channel » avec le plus de pertinence à l'individu.	-1 agent ia
C - Indéterminé	-1	Synchronized	www.synchronized.tv	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Synchronized, plateforme IA, automatise les processus manuels pour que les chaînes TV, studios et plateformes VOD optimisent l’exploitation de leurs contenus numériques, offrant un gain de productivité, une scalabilité et un time-to-market inégalés.	-1 automatise
C - Indéterminé	-1	KaviAR Tech	https://arai.kaviar.tech	2018	L'IA est indispensable au fonctionnement de mon produit	Bretagne	A R A I by KaviAR Tech est une couche d'agents IA + XR scalables, intégrés à des expériences digitales immersives. Notre technologie transforme des contenus complexes en usages concrets (onboarding, formation, guide touristique, conseiller emploi) avec une forte valeur business et opérationnelle	-1 agents ia
C - Indéterminé	-1	LE P'TIT OBSERVATOIRE	https://www.leptitobservatoire.fr/	2024	J'ai intégré l'IA pour améliorer mon produit	Provence-Alpes-Côte d'Azur	Le P'tit Observatoire aide les éducateurs à suivre les élèves à besoins particuliers en générant des synthèses et conseils personnalisés grâce à l'IA, notamment pour les élèves dyslexiques ou autistes.	-1 grâce à l'ia
C - Indéterminé	-1	Letxbe	https://www.letxbe.ai/	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Letxbe est l'agent souverain qui automatise le back-office en banque-assurance. Disponible on-premise grâce à sa technologie frugale propriétaire, il prend en charge des workflows interactifs en collectant des dizaines de documents différents et des milliers d'informations utiles.	-1 automatise
C - Indéterminé	-1	Michel AI	https://www.michel-ai.com/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Michel IA est une solution RH d'automatisation du recrutement. Elle permet de scanner les CVthèques par matching inversé, d'évaluer les soft et hard skills via des entretiens IA et de générer automatiquement des dossiers de compétences multilingues pour la présentation client.	-1 automatisation
C - Indéterminé	-1	My S Life	https://www.myslife.co	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	My S Life est une femtech française qui développe Intim AI, une IA générative spécialisée en santé intime des femmes. Elle combine prévention personnalisée, contenus médicaux fiables et orientation, et se déploie à grande échelle via assureurs et entreprises.	-1 ia générative
C - Indéterminé	-1	Neuranest Technologies	https://www.stewdy.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Stewdy est un Saas soutien scolaire basée sur l’IA agentique (texte et vocal). Elle fournit à chaque élève du CM1 à la Terminale un coach pédagogique spécialisé, aligné sur les programmes officiels, capable de détecter les lacunes et de générer des parcours de révision personnalisés.	-1 saas
C - Indéterminé	-1	Skelter	www.getskelter.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Skelter est un outil d'audit tout-en-un, assistée par l’intelligence artificielle, conçue pour automatiser et fiabiliser l’ensemble du workflow de l’audit conformément aux NEP et aux standards internationaux (ISA).	-1 automatise
C - Indéterminé	-1	monLogement.ai	www.monlogement.ai	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	monLogement.ai développe des solutions robustes d’IA générative souveraine, opérée et maîtrisée en France, éthique et durable, adaptées aux exigences du logement social : 5,3 M de logements, 10 M de personnes, un secteur à forts enjeux sociaux et poids économique majeur.	-1 ia générative
C - Indéterminé	-1	Umamy.io	https://umamy.io	2025	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Umamy est l'agent IA qui recrute pour vous, en offrant une expérience conversationnelle unique au candidat. 
Umamy identifie les meilleurs talents parmi vos candidats, et va en chasser d'autres si nécessaire. 
Umamy analyse le contenu des échanges et fourni des insights comme personne d'autres.	-1 agent ia
C - Indéterminé	-1	User Reach	https://www.tenderstrike.com/en/	2024	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	TenderStrike est un Saas embarquant des technologies d'IA permettant aux commerciaux et bureaux d'études d'analyser des dossiers d'appels d'offres et de rédiger des mémoires techniques pour les gagner. Nos clients sont des entreprises générales ou spécalisées, ainsi que des bureaux d'études.	-1 saas
C - Indéterminé	-1	YZR	www.yzr.ai/fr	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Un assistant IA Générative qui optimise votre contenu e-commerce	-1 ia générative
C - Indéterminé	-1	Voxygen	www.voxygen.fr	2011	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Voxygen est un éditeur français jouant un rôle majeur sur le marché en forte croissance de l’IA vocale. Expert en synthèse vocale hautement qualitative de nouvelle génération (Neural Text-to-Speech) Voxygen commercialise une gamme de produits éprouvés à grande échelle on-premise ou en SaaS.	-1 saas
C - Indéterminé	-1	Aqemia	www.aqemia.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Aqemia est une drug invention company qui crée de nouvelles molécules pour des besoins médicaux non satisfaits. Sa plateforme QEMI, mêlant physique avancée et IA générative, permet de lancer des programmes précliniques sans données expérimentales.	-1 ia générative
C - Indéterminé	-1	Humind	https://thehumind.com/	2025	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Humind développe des Agents IA pour l'e-commerce, augmentant la conversion et analysant les parcours d'achat des visiteurs, donnant des insights cruciaux aux e-commerçants.	-1 agents ia
C - Indéterminé	-1	Admentia	https://admentia.com	2025	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Admentia développe un agent IA conçu pour observer des neuromarqueurs de votre patient. Marco, votre collaborateur IA, vous accompagne au quotidien.	-1 agent ia
C - Indéterminé	-1	Chat3d	www.chat3d.ai	2023	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Chat3D développe des technologies de génération et d’édition de modèles 3D à partir d’images et de texte, combinant IA générative et outils de production pour accélérer les pipelines 3D dans les industries créatives (jeu vidéo, animation, VFX, design).	-1 ia générative
C - Indéterminé	-1	HrFlow.ai	http://hrflow.ai/	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	HrFlow.ai unifie, exploite et orchestre vos données RH grâce à l'IA. 
Gagnez en croissance (+22% de CA pour les agences d'intérim) et en mobilité (+37% pour les grands employeurs). 
Nous optimisons la gestion des talents pour +1 000 clients dans le monde entier.	-1 grâce à l'ia
C - Indéterminé	-1	ex9	https://ex9.tech/	2021	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	ex9 automatise les navettes industrielles sur sites de production et de distribution, en déployant des camions autonomes. Notre technologie autopilote unique est conçue pour réaliser les manœuvres de mise à quai, parking, attelage en marche arrière de manière ultra précise, sécurisée et efficace.	-1 automatise
C - Indéterminé	-1	Bevolta	http://bevolta.com	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	B2B SaaS platform that automates and optimises the replenishment process For quicker response time, less inventory and never out of stock	-1 saas
C - Indéterminé	-1	EFICIA	https://eficia.com/	2013	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	EFICIA est expert dans l'efficacité énergétique des bâtiments professionnels, avec une solution innovante de pilotage 24/7 des équipements énergivores qui génère jusqu’à 40% d’économies d’énergies ; grâce à l'IA et à une équipe d’énergéticiens.	-1 grâce à l'ia
C - Indéterminé	-1	AmonAI	https://www.amonai.fr/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AmonAI vous aide à faciliter la gestion des données sur vos projets de construction. Trouvez instantanément les dernières informations clés et prenez les meilleures décisions rapidement. Réduisez les erreurs et optimisez chaque projet grâce à l'IA.	-1 grâce à l'ia
C - Indéterminé	-1	Avnear	https://avnear.fr/	2023	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Avnear se positionne comme la première solution d’investissement qui détecte les surévaluations du marché grâce à l'IA avant d’investir, renforçant ainsi la sécurité des contrats d’Assurance-vie et PER.	-1 grâce à l'ia
C - Indéterminé	-1	Draft'n run	https://draftnrun.com	2020	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Draft’n run est une plateforme no-code et OS agentic permettant de concevoir, tester, déployer et opérer des agents IA en production. Elle unifie orchestration, observabilité, gouvernance et pilotage des coûts pour les équipes produit, IT et métier.	-2 no-code; -1 agents ia; +2 catégorie=tooling IA
C - Indéterminé	-1	Gino Legaltech	www.ginolegaltech.com	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Gino LegalTech édite une solution SaaS de Contract Lifecycle Management (CLM) sublimée par l’IA. Elle permet aux entreprises de créer, négocier, signer et piloter leurs contrats sur une plateforme unique pour sécuriser le juridique et accélérer le business. Déjà adoptée par +15 pays.	-1 saas
C - Indéterminé	-1	Billabex	www.billabex.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Vos impayés réglés plus vite, sans effort et sans froisser vos clients. Confiez à votre agent IA Billabex toutes vos relances. Il échangera avec vos clients intelligemment, avec tact et diplomatie jusqu'au paiement de vos factures.	-1 agent ia
C - Indéterminé	-1	BEYABLE	www.beyable.com	2014	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	BEYABLE est une entreprise de logiciel Saas on-site, alliant IA Marketing &amp; Personnalisation en temps réel (Analytics, e-merchandising, A/B testing...).	-1 saas
C - Indéterminé	-1	cap collectif	http://www.cap-collectif.com/	2014	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Startup civique experte en intelligence collective qui développe des applications participatives à travers une plateforme distribuée en SaaS.	-1 saas
C - Indéterminé	-1	Beink Dream	http://www.beink.fr	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	We’ve built a visual collaboration SaaS platform that transforms early-stage ideas and concepts into high-impact designs — in real-time. Starting from simple drafts or collages	-1 saas
C - Indéterminé	-1	Biolevate	https://www.biolevate.com/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Biolevate is a VC-backed B2B startup harnessing the power of AI to deliver therapeutics innovation faster to market thanks to an all-in-one SaaS platform	-1 saas
C - Indéterminé	-1	Botmind	www.botmind.io	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Botmind automatise de façon qualitative les réponses aux questions fréquentes et chronophages dans l'e-commerce.	-1 automatise
C - Indéterminé	-1	Cloz Smart closet	www.cloz-smartcloset.com/	2011	J'ai intégré l'IA pour améliorer mon produit	Auvergne-Rhône-Alpes	Nous aidons les marques de mode à relier ce que les consommateurs portent réellement à ce qu’elles choisissent de vendre — pour optimiser les collections, réduire les retours et améliorer la conversion. CloZ s’intègre sous la forme d’un générateur de looks intelligent, propulsé par l’IA, qui recommande des tenues complètes à partir de chaque produit — rendant les pages plus engageantes et accompagnant les utilisateurs de l’inspiration jusqu’à l’achat.	-1 propulsé par
C - Indéterminé	-1	Graffiti	https://graffiti.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Normandie	Graffiti crée des agents IA pour le retail physique, capables d’identifier les produits en rayon et de guider instantanément les clients avec des recommandations basées sur le contexte réel du magasin.	-1 agents ia
C - Indéterminé	-1	Juisci	http://juisci.com	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	SaaS model that makes scientific journals and publications more accessible, digestible, and shareable within the healthcare community	-1 saas
C - Indéterminé	-1	Seedext	www.seedext.com	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Seedext est une solution SaaS de prise de notes IA sécurisée qui transforme les réunions en comptes rendus précis, personnalisés et conformes, intégrés aux outils métiers pour une collaboration efficace.	-1 saas
C - Indéterminé	-1	Napta	https://www.napta.io/	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	SaaS solution helping companies to find the best match between their projects and their employees	-1 saas
C - Indéterminé	-1	PHYGITIX	www.phygitix.ai	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Phygitix offre une plateforme d'expérience client, avec création de questionnaires multilingues en GenAI, collecte vocale/gestuelle/textuelle , analyse automatisée des feedbacks, génération de rapports et réponses client personnalisées via IA.	-1 genai
C - Indéterminé	-1	SPARTED	www.sparted.com	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	SPARTED est un éditeur SaaS français spécialisé dans le micro-learning mobile produit par l’IA.
Nous transformons la formation et la prévention en expériences courtes, ludiques et très engageantes, en 3 minutes par jour.	-1 saas
C - Indéterminé	-1	Stonal	https://stonal.com	2017	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Offers a SaaS platform accessible online to all employees and service providers	-1 saas
C - Indéterminé	-1	Sweeft	https://www.sweeft.ai/fr	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Oneboard est une solution de Decision Intelligence mobile permettant d’analyser, interroger et agir sur les données directement sur device grâce à des agents IA locaux et une architecture Mobile Selective Cloud, réduisant le cloud, accélérant la décision et améliorant souveraineté, coûts et impact.	-1 agents ia
C - Indéterminé	-1	Stellia	www.stellia.ai	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Stellia, pionnier français en GenAI pour l'Éducation, la Formation et la gestion de la connaissance, développe des modèles et solutions d'IA pour fluidifier un accès contextuel à des sources de connaissance sûres.	-1 genai
C - Indéterminé	-1	Kameleoon	http://kameleoon.com	2012	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	SaaS A/B testing and personalisation solutions	-1 saas
C - Indéterminé	-1	PayFit	https://payfit.com	2015	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	PayFit simplifie la gestion de la paie et des ressources humaines pour les entreprises grâce à une solution SaaS intuitive et automatisée.	-1 saas
C - Indéterminé	-1	Kuli	https://kuli.one/fr/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Kuli est une solution d'IA enterprise qui automatise l'analyse vidéo des influenceurs. Kuli permet aux entreprises de maximiser le ROI des campagnes d’influence et d'économiser 95% du temps de revue de contenu.	-1 automatise
C - Indéterminé	-1	SkAI Tech	www.skai-tech.fr	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	SkAI Tech redéfinit la gestion du personnel navigant grâce à sa plateforme qui automatise la planification des équipages tout en améliorant l’efficacité et l’équité pour relever les défis opérationnels et humains grâce à l’intelligence artificielle.	-1 automatise
C - Indéterminé	-1	Laroo	www.laroo.fr	2023	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Laroo est un logiciel SaaS pour les magasins de vélos, qui utilise l’intelligence artificielle pour analyser les ventes et anticiper les besoins. Il recommande les bons volumes d’achat afin d’éviter les ruptures de stock, réduire le surstockage et optimiser la trésorerie.	-1 saas
C - Indéterminé	-1	Pletor	www.pletor.ai	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Pletor est une plateforme où les équipes marketing et créatives combinent les meilleurs modèles d’IA pour concevoir et automatiser leurs workflows créatifs. Comme un Zapier pour les visuels marketing.	-1 automatise
C - Indéterminé	-1	Seeqle	www.seeqle.com	2018	L'IA est indispensable au fonctionnement de mon produit	Grand Est	Seeqle est une solution IA d’acquisition et de préqualification de talents.
Elle permet aux entreprises, écoles et agences d'attirer plus de candidats pertinents, analyser chaque profil en quelques secondes et automatiser les tâches répétitives, pour recruter plus vite, mieux et à moindre coût.	-1 automatise
C - Indéterminé	-1	Ringover	www.ringover.com	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Ringover est une solution de communication cloud enrichie par l’IA qui transforme les appels, messages et visios en données actionnables. Analyse des conversations, coaching commercial, automatisations et intégrations CRM : chaque échange devient un levier de performance.	-1 automatisation
C - Indéterminé	-1	OWI	www.owi-tech.com	2008	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	OWI révolutionne la relation client avec des solutions intégrant les 7 meilleures IA du marché. Nos bots automatisent les tâches simples, analysent les demandes complexes. Chez OWI, l’IA est enrichie par l’expertise des conseillers. Fiabilité prouvée	-1 automatise
C - Indéterminé	-1	OGO SECURITY	https://www.ogosecurity.com	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	The best SAAS solution to protect websites and web apps! 3min to be protected, no management, no installation, no false positives	-1 saas
C - Indéterminé	-1	SKILLENS	https://skillbeam.fr/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Skillens, spécialisée en IA, skill building et ingénierie pédagogique, développe SkillBeam AI, IA générative éducative sécurisée et supervisée, déployée dans le second degré. SkillBeam AI est lauréate de l’AMI DINUM 2025 et listée parmi les solutions IA mobilisables par les administrations.	-1 ia générative
C - Indéterminé	-1	viaxoft	https://www.viaxoft.com/	2008	J'ai intégré l'IA pour améliorer mon produit	Provence-Alpes-Côte d'Azur	ViaXoft est un éditeur de logiciels en mode SAAS pour les acteurs du tourisme. Notre métier : accompagner les agences de voyages et les tour opérateurs dans leurs tâches quotidiennes aussi bien la gestion commerciale, la relation client que la business intelligence et les réservations…	-1 saas
C - Indéterminé	-1	yooz	https://www.getyooz.com/fr/	2010	J'ai intégré l'IA pour améliorer mon produit	Occitanie	Yooz est la solution Cloud de facturation électronique et d’automatisation du processus Purchase-to-Pay (P2P) la plus intelligente, la plus puissante et la plus facile à utiliser. Elle apporte des bénéfices inégalés en matière de productivité, rapidité et sécurité à plus de 5 000 clients et 300 000 utilisateurs dans le monde qui traitent leurs achats et leurs factures.	-1 automatisation
C - Indéterminé	-1	BOTdesign	www.botdesign.net	2017	L'IA est indispensable au fonctionnement de mon produit	Occitanie	BOTdesign, ISO13485, a lancé HEKO, DM de gestion des parcours de e-santé en 2020. BOTdesign propose une technologie disruptive de GenAI grâce à ORIGA, plateforme d’augmentation des données artificielles pour les laboratoires pharmaceutiques &amp; biotechs.	-1 genai
C - Indéterminé	-1	BOYDSense	http://boydsense.com	2020	J'ai intégré l'IA pour améliorer mon produit	Occitanie	BOYDSense - Health monitoring made simple powered by breath	-1 powered by
C - Indéterminé	-1	Auggo	www.auggo.io	2025	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Auggo est l'assistant IA qui permet aux techniciens de dialoguer directement avec leurs machines pour identifier les causes de pannes et guider le dépannage. Il automatise la génération des rapports d'intervention par la voix, transformant chaque retour terrain en une expertise capitalisée.	-1 automatise
C - Indéterminé	-1	Activeeon	https://www.activeeon.com/fr/	2007	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	Activeeon est un éditeur de logiciel fournissant des solutions d’ordonnancement, d’orchestration et d’automatisation informatique.	-1 automatisation
C - Indéterminé	-1	Histia	https://www.histia.net	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Le premier générateur d'études de marché qui automatise la recherche d'informations économiques et techniques	-1 automatise
C - Indéterminé	-1	Bastion Technologies	https://bastion.tech	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Bastion sécurise les startups et accélère leur conformité ISO 27001 et SOC 2 avec une solution intégrant automatisation, tests de pénétration, support d'audit et surveillance continue.	-1 automatisation
C - Indéterminé	-1	aiherd	https://www.aiherd.io/fr	2020	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Real-time visual analysis of bovine farms, powered by our cutting-edge artificial intelligence algorithms!	-1 powered by
C - Indéterminé	-1	ALLAW	https://www.join-allaw.com/	2023	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Allaw est une legaltech française qui facilite l’accès au droit en structurant et qualifiant les demandes des particuliers à destination des professionnels du droit. La plateforme s’appuie sur l’automatisation et l’IA pour améliorer l’orientation des dossiers et la productivité des cabinets.	-1 automatisation
D - Intégrateur IA probable (API/wrapper)	-2	Cobl	https://www.cobl.ai/	2023	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Orchestrateur d'agents IA pour la génération automatique de documents	-1 génération automatique de; -1 agents ia
D - Intégrateur IA probable (API/wrapper)	-2	Argument Theory	https://www.argument-theory.com/	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Argument Theory develops the rAIson platform, a no-code symbolic AI tool for building automated decision-making systems based on computational argumentation	-2 no-code
D - Intégrateur IA probable (API/wrapper)	-2	Cleed.ai	www.cleed.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Cleed.ai est une solution SaaS d’assistant conversationnel IA pour sites e-commerce et corporate. Disponible 24/7, ce conseiller digital personnalisé améliore l’expérience client, augmente la conversion et réduit les coûts de service client grâce à l’IA générative.	-1 saas; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-2	BOOPER	https://www.booper.fr	2014	J'ai intégré l'IA pour améliorer mon produit	Hauts-de-France	Booper MPS est une plateforme SaaS boostée par l’IA qui optimise pricing, marges et mix produits. Elle transforme des données complexes en recommandations actionnables pour anticiper la demande, ajuster les prix en continu et renforcer la compétitivité tout en maximisant la rentabilité.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Altermaker	www.alphalyr.com	2015	L'IA est indispensable au fonctionnement de mon produit	Grand Est	Alphalyr : la plateforme SaaS IA pour le retail. Nos experts métier et IA transforment vos données en décisions rentables, de la supply chain au retail, via des outils simples et souverains (ISO 27001)	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Corma	https://www.corma.io/fr	2023	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Corma est une plateforme multi-agent pour gérer et sécuriser vos SaaS. Elle centralise toutes vos applis, automatise la gestion des accès, les revues et l’onboarding, optimise les licences et réduit les coûts, tout en renforçant la sécurité et la conformité.	-1 automatise; -1 saas
D - Intégrateur IA probable (API/wrapper)	-2	clicnwork	https://clicnwork.io/	2022	J'ai intégré l'IA pour améliorer mon produit	Occitanie	Clicnwork est une plateforme SAAS, créée pour améliorer les performances des intermédiaires de l'emploi (agences d'interim et cabinet de recrutement) pour valoriser fidéliser et matcher les candidats avec le besoins de leurs clients.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Hymalaia	www.hymalaia.com	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Hymalaia est une plateforme d’agents IA qui centralise, analyse et transforme les données en actions concrètes pour accélérer la prise de décision des équipes commerciales, support, produit, opérations et management, tout en favorisant la création de valeur grâce à l’IA générative.	-1 agents ia; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-2	Quinta	https://www.quinta.im/fr/	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Quinta propose des solutions d'IA à l'industrie hôtelière : Velma assistante IA de 4e génération, SEO par IA et big data, génération de contenu web, outil de reciblage, solutions de service client et business intelligence.	-2 génération de contenu
D - Intégrateur IA probable (API/wrapper)	-2	Leto	www.leto.legal	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Leto est un SaaS de conformité RGPD et AI Act qui combine pilotage de la conformité et sensibilisation des équipes. La plateforme propose du micro-learning réglementaire dont les contenus sont adaptés automatiquement grâce à l’IA générative, selon les risques, rôles et usages.	-1 saas; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-2	LabSense	https://www.lab-sense.com/	2011	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	LabSense met la puissance de l'intelligence artificielle au service de vos contenus. Nos solutions : DigIt pour le taggage de vos contenus, Scribt pour la génération automatisée et en masse de contenus et Allready.ai notre plateforme Saas.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	MatchTune	https://www.matchtune.com/	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	MatchTune utilise l'IA pour révolutionner l'industrie créative en protégeant les artistes contre les infractions aux droits d'auteur et en aidant les marques à obtenir des licences musicales légales pour leurs contenus vidéo.	-2 utilise l'ia
D - Intégrateur IA probable (API/wrapper)	-2	REGISTRE GENERAL	https://www.registregeneral.com/	2019	J'ai intégré l'IA pour améliorer mon produit	Provence-Alpes-Côte d'Azur	Registre Général est une plateforme SaaS pour la tenue dématérialisée des registres sociaux obligatoires (titres, PV, personnel) en conformité avec les décrets n°2018-1226 et n°2019-1118. Intuitive, elle répond aux exigences des professionnels du droit, de la comptabilité et des DJ.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Jabu	www.jabu-app.fr	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Jabu utilise l'IA pour anticiper les consommations en restauration collective, réduire le gaspillage alimentaire et optimiser les coûts. Avec une précision de 95 %, notre solution engage convives et gestionnaires pour un impact durable et mesurable.	-2 utilise l'ia
D - Intégrateur IA probable (API/wrapper)	-2	Yampa	www.yampa.ai	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Yampa est la plateforme européenne pour créer, déployer et piloter des flottes d’agents IA autonomes en service client. Multicanaux, multilingues et intégrés aux systèmes métiers, ils automatisent jusqu’à 70% des interactions en garantissant souveraineté et performance.	-1 automatise; -1 agents ia
D - Intégrateur IA probable (API/wrapper)	-2	Gravite.io	www.gravite.io	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Gravite.io est une plateforme SaaS d’IA qui analyse automatiquement les interactions clients (appels, emails, tickets, avis) pour piloter la qualité de service, identifier les motifs de contact, détecter les irritants et générer des insights actionnables en temps réel.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Humanlinker	www.humanlinker.com	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Humanlinker is an AI powered sales copilot designed for B2B sales teams.

It supports the entire sales value chain, from target identification and AI driven sales intelligence to ultra personalized outreach and AI assisted meeting preparation once opportunities are created.	-2 copilot
D - Intégrateur IA probable (API/wrapper)	-2	Ginjer	www.ginjer.ai/	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Ginjer AI est une solution SaaS d’intelligence concurrentielle appliquée au media digital. Elle permet aux marques et agences de comprendre les stratégies publicitaires de leurs concurrents sur les réseaux sociaux (Meta, Pinterest, TikTok, etc.), en rendant lisibles et exploitables les données publicitaires grâce à l'IA. Ginjer s’adresse autant aux grands comptes qu’aux agences ou startups.	-1 saas; -1 grâce à l'ia
D - Intégrateur IA probable (API/wrapper)	-2	Emova.me	www.emova.me	2022	L'IA est indispensable au fonctionnement de mon produit	Bretagne	EMOVA est une plateforme SaaS B2B pour le eCommerce (optique, joaillerie, accessoires de mode, cosmetique) d'Essayage virtuel realiste et d'enrichissement de pages paroduits en vue de limiter les retours produits et augmenter les taux de transforamtion.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Datama	www.datama.io	2013	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Datama est une plateforme SaaS d’analyse augmentée qui identifie automatiquement les principaux facteurs expliquant une variation de performance, notamment digital (eCommerce, acquisition, etc.).	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Inquizyt	www.inquizyt.ai	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Inquizyt propose une plateforme d’agents IA experts, souveraine et on-premise, pour automatiser de bout en bout des processus métier et documentaires complexes, réduisant la charge manuelle, les coûts, tout en améliorant l’efficacité et la sécurité des données sensibles.	-1 automatise; -1 agents ia
