Catégorie	Startup	Tier	Région	Titre du poste	Lien offre	Tech startup	Site startup
Management / Leadership	WeDiagnostiX	B	Île-de-France	/* Disable tracking if the opt-out cookie exists. */	https://wediagnostix.ai/	réseaux de neurones, entraîné	https://wediagnostix.ai
Management / Leadership	Whitelab Genomics	B	Île-de-France	Cookie Policy	https://whitelabgx.com/cookie-policy	PhD, proprietary tech	https://whitelabgx.com/
Management / Leadership	Whitelab Genomics	B	Île-de-France	Cookie Settings	https://javascript:openAxeptioCookies()	PhD, proprietary tech	https://whitelabgx.com/
Management / Leadership	XXII	A	Île-de-France	Politique cookies	https://www.welcometothejungle.com/fr/pages/cookies-policy	computer vision, computer-vision, vision par ordinateur	https://www.xxiiai.com
Management / Leadership	crunch dao	A	Île-de-France	Offres d’emploi Manager	https://www.linkedin.com/jobs/manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Management / Leadership	crunch dao	A	Île-de-France	Offres d’emploi Responsable de l’ingénierie	https://www.linkedin.com/jobs/head-of-engineering-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Management / Leadership	crunch dao	A	Île-de-France	Offres d’emploi Responsable fonctionnel	https://www.linkedin.com/jobs/functional-manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Management / Leadership	crunch dao	A	Île-de-France	Offres d’emploi Responsable scientifique	https://www.linkedin.com/jobs/science-manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Management / Leadership	crunch dao	A	Île-de-France	Offres d’emploi Responsable technique	https://www.linkedin.com/jobs/technical-manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Management / Leadership	namla	A	Île-de-France	Leadership	https://namla.cloud/company/leadership	machine learning, inference, edge AI, open-source, MLOps	http://namla.cloud
Management / Leadership	tchek	A	Provence-Alpes-Côte d'Azur	Devenir partenaireJoin Europe&#039;s leading AI vehicle inspection technology partner ecosystem	https://www.tchek.ai/fr/company/partners	deep learning, vision par ordinateur	https://www.tchek.ai/
Management / Leadership	tchek	A	Provence-Alpes-Côte d'Azur	Paramètres des cookies	https://www.tchek.ai/fr/legal/privacy-policy	deep learning, vision par ordinateur	https://www.tchek.ai/
Marketing / Growth	Akur8	B	Île-de-France	Marketing3 open positions	https://www.akur8.com/teams/marketing	machine learning	https://www.akur8.com
Marketing / Growth	Bondzai	A	Occitanie	Marketing : CMO	https://www.bondzai.io/2022/04/27/marketing-cmo/	machine learning, deep learning, MLOps	https://www.bondzai.io
Marketing / Growth	Bondzai	A	Occitanie	Marketing: CPO	https://www.bondzai.io/2022/04/27/marketing-cpo/	machine learning, deep learning, MLOps	https://www.bondzai.io
Marketing / Growth	Continuity	B	Île-de-France	Sophie Kerandel ﻿ Brand & Marketing Manager	https://careers.continuity-tech.ai/en-GB/people/3085019-sophie-kerandel	machine learning	https://www.continuity-tech.ai/
Marketing / Growth	Datategy	A	Île-de-France	Marketing	https://www.datategy.net/ai-platform-in-marketing/	machine learning, data scientist, data science	https://www.datategy.net
Marketing / Growth	Footovision	A	Île-de-France	Offres d’emploi Assistant marketing	https://fr.linkedin.com/jobs/assistant-marketing-emplois?trk=organization_guest_linkster_link	computer vision, computer-vision	https://www.footovision.com
Marketing / Growth	Footovision	A	Île-de-France	Offres d’emploi Marketing junior 609 postes à pourvoir	https://fr.linkedin.com/jobs/marketing-junior-emplois?trk=organization_guest-browse_jobs	computer vision, computer-vision	https://www.footovision.com
Marketing / Growth	Footovision	A	Île-de-France	Offres d’emploi Responsable marketing	https://fr.linkedin.com/jobs/responsable-marketing-emplois?trk=organization_guest_linkster_link	computer vision, computer-vision	https://www.footovision.com
Marketing / Growth	Giskard AI	A	Île-de-France	Meet Blanca, Marketing manager	https://www.welcometothejungle.com/en/companies/giskard#asset-modal-964244	regression, annotation, dataset, open-source	https://www.giskard.ai/
Marketing / Growth	Gladia	B	Bretagne	Meet Anna, Marketing Lead	https://www.welcometothejungle.com/fr/companies/gladia#asset-modal-746181	fine-tuning, open-source, speech-to-text	https://www.gladia.io/
Marketing / Growth	Seedext	B	Île-de-France	Marketing	https://www.seedext.com/solutions/marketing	open-source, speech-to-text	https://www.seedext.com
Marketing / Growth	Sightengine	A	Île-de-France	AI Content Detection	https://sightengine.com/detect-ai-generated-content	fine-tuning, proprietary tech	https://sightengine.com/
Marketing / Growth	Sightengine	A	Île-de-France	AI Video DetectionSpot AI-generated video content.	https://sightengine.com/detect-ai-generated-videos	fine-tuning, proprietary tech	https://sightengine.com/
Marketing / Growth	VizioSense	A	Hauts-de-France	window.fedops = JSON.parse(document.getElementById('wix-fedops').textContent)	https://www.viziosense.com/careers	computer vision, edge AI, labeling, computer-vision	https://www.viziosense.com/
Marketing / Growth	WeDiagnostiX	B	Île-de-France	window.dFlipLocation = 'https://wediagnostix.ai/wp-content/plugins/3d-flipbook-dflip-lite/assets/';	https://wediagnostix.ai/	réseaux de neurones, entraîné	https://wediagnostix.ai
Marketing / Growth	crunch dao	A	Île-de-France	Offres d’emploi Responsable marketing	https://www.linkedin.com/jobs/marketing-manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Marketing / Growth	dust	B	Île-de-France	Marketing & Content	https://dust.tt/home/solutions/marketing	model training	https://dust.tt/
Marketing / Growth	tchek	A	Provence-Alpes-Côte d'Azur	ConstructeursInspection et remarketing pour vous ou votre réseau de concessionnaires	https://www.tchek.ai/fr/clients/oem	deep learning, vision par ordinateur	https://www.tchek.ai/
Marketing / Growth	tchek	A	Provence-Alpes-Côte d'Azur	Remarketing	https://www.tchek.ai/fr/technology#remaketing	deep learning, vision par ordinateur	https://www.tchek.ai/
Marketing / Growth	tchek	A	Provence-Alpes-Côte d'Azur	RemarketingAméliorez vos photos en supprimant ou en floutant l’arrière-plan.	https://www.tchek.ai/fr/technology#remaketing	deep learning, vision par ordinateur	https://www.tchek.ai/
Marketing / Growth	tchek	A	Provence-Alpes-Côte d'Azur	Tchek RemarketingStandardisez vos annonces et accélérez la revente de vos véhicules.	https://www.tchek.ai/fr/solution/remarketing	deep learning, vision par ordinateur	https://www.tchek.ai/
Ops / Infra / QA	(E-)PEAK PEOPLE HR	A	Île-de-France	&#8211; Utilisation de tests cognitifs ;	https://www.peakpeople-hr.com/talents/	machine learning, NLP, data science	https://www.peakpeople-hr.com/fr/
Ops / Infra / QA	Adaptive ML	A	Île-de-France	more of the latest	https://www.adaptive-ml.com/blog	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Ops / Infra / QA	Akur8	B	Île-de-France	Arius EnterpriseManage and automate your reserving process with our cloud-based platform	https://www.akur8.com/reserving/arius-enterprise	machine learning	https://www.akur8.com
Ops / Infra / QA	Akur8	B	Île-de-France	Cloud Ops, IT & Security3 open positions	https://www.akur8.com/teams/it-operations	machine learning	https://www.akur8.com
Ops / Infra / QA	Akur8	B	Île-de-France	Latest news and press releases	https://www.akur8.com/news	machine learning	https://www.akur8.com
Ops / Infra / QA	Akur8	B	Île-de-France	Latest releases	https://www.akur8.com/reserving/latest-releases	machine learning	https://www.akur8.com
Ops / Infra / QA	Akur8	B	Île-de-France	Latest releasesDiscover our latest release notes and downloadable files	https://www.akur8.com/reserving/latest-releases	machine learning	https://www.akur8.com
Ops / Infra / QA	Akur8	B	Île-de-France	Security	https://www.akur8.com/security	machine learning	https://www.akur8.com
Ops / Infra / QA	Avicenna.AI	B	Provence-Alpes-Côte d'Azur	Cybersecurity	https://avicenna.ai/cybersecurity		https://www.Avicenna.Ai
Ops / Infra / QA	BatvoiceAI	A	Île-de-France	Comment tester Batvoice AI ?	https://www.batvoice.com/challenges/ventes	NLP, traitement du langage, speech-to-text, reconnaissance vocale	https://www.batvoice.com/
Ops / Infra / QA	Celest.Science	A	Occitanie	Oops! Something went wrong while submitting the form.	https://www.celest.science/contact	machine learning, deep learning	https://www.celest.science
Ops / Infra / QA	Dasia	A	Île-de-France	"use strict";var _createClass=function(){function defineProperties(target,props){for(var i=0;i	https://www.dasia.ai/nous-rejoindre/	deep learning, vision par ordinateur	https://www.dasia.ai
Ops / Infra / QA	DecisionBrain	B	Île-de-France	Security &#038; Compliance	https://decisionbrain.com/security-compliance/	machine learning	https://decisionbrain.com/
Ops / Infra / QA	Flex.ai	B	Île-de-France	Any Cloud	https://www.flex.ai/any-cloud	fine-tuning, GPU, inference	https://www.flex.ai/
Ops / Infra / QA	Flex.ai	B	Île-de-France	FlexAI Cloud Services	https://www.flex.ai/flexaicloudservices	fine-tuning, GPU, inference	https://www.flex.ai/
Ops / Infra / QA	Flex.ai	B	Île-de-France	FlexAI for Neoclouds	https://www.flex.ai/flexai-on-neoclouds	fine-tuning, GPU, inference	https://www.flex.ai/
Ops / Infra / QA	GATEWATCHER	B	Île-de-France	Bâtir mon écosystème cyber	https://www.gatewatcher.com/solution/batir-mon-ecosyteme-cyber-sur-la-base-dun-ndr/	machine learning	http://gatewatcher.com
Ops / Infra / QA	GATEWATCHER	B	Île-de-France	Bâtir mon écosytème cyber sur la base d’un NDR	https://www.gatewatcher.com/solution/batir-mon-ecosyteme-cyber-sur-la-base-dun-ndr/	machine learning	http://gatewatcher.com
Ops / Infra / QA	GATEWATCHER	B	Île-de-France	Capitaliser sur mes obligations réglementaires pour renforcer ma sécurité	https://www.gatewatcher.com/solution/capitaliser-sur-vos-obligations-reglementaires-pour-renforcer-votre-securite/	machine learning	http://gatewatcher.com
Ops / Infra / QA	GATEWATCHER	B	Île-de-France	Identifier proactivement les menaces cyber	https://www.gatewatcher.com/solution/identifier-proactivement-les-menaces-cyber/	machine learning	http://gatewatcher.com
Ops / Infra / QA	GATEWATCHER	B	Île-de-France	Protéger mes environnements cloud	https://www.gatewatcher.com/solution/proteger-mes-environnements-cloud/	machine learning	http://gatewatcher.com
Ops / Infra / QA	HrFlow.ai	B	Île-de-France	Security	https://developers.hrflow.ai/docs/security	machine learning, embedding	http://hrflow.ai/
Ops / Infra / QA	HrFlow.ai	B	Île-de-France	TOP8 of well architected infrastructure in France.	https://aws.amazon.com/fr/blogs/france/klap-meilleure-architecture-startup-aws-summit-paris-2019/	machine learning, embedding	http://hrflow.ai/
Ops / Infra / QA	HrFlow.ai	B	Île-de-France	Visit our Security Hub	https://developers.hrflow.ai/docs/security	machine learning, embedding	http://hrflow.ai/
Ops / Infra / QA	HyLight	B	Île-de-France	Signed contracts with major energy and infrastructure operators.	https://hylight.aero/careers	lidar	http://hylight.aero
Ops / Infra / QA	Koyeb	A	Île-de-France	Koyeb: High-performance Infrastructure for APIs, Inference, and Databases	https://www.koyeb.com/careers	fine-tuning, GPU, inference, embedding	http://koyeb.com
Ops / Infra / QA	Maki people	B	Île-de-France	Trust & Security	https://www.makipeople.com/security	embedding, data scientist	https://www.makipeople.com/
Ops / Infra / QA	OCTOPIZE	B	Pays de la Loire	Testez l'app	https://content.octopize.io/free-trial	GAN	https://octopize.io/
Ops / Infra / QA	Pop Sink	B	Hauts-de-France	Move to Cloud	https://www.popsink.com/solutions/use-cases/move-to-cloud	machine learning, PhD, open-source	https://www.popsink.com/
Ops / Infra / QA	Pop Sink	B	Hauts-de-France	Move to Cloud Without Downtime	https://www.popsink.com/solutions/use-cases/move-to-cloud	machine learning, PhD, open-source	https://www.popsink.com/
Ops / Infra / QA	Qantev	A	Île-de-France	Case studiesDiscover how insurers benefit from adopting the Qantev platform.	https://www.qantev.com/case-studies	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Qantev	A	Île-de-France	PlatformOverview of the end to end Qantev claims platform.	https://www.qantev.com/platform	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Qantev	A	Île-de-France	Press and newsThe latest industry news, updates and info.	https://www.qantev.com/news	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Qantev	A	Île-de-France	Security	https://www.qantev.com/security	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Qantev	A	Île-de-France	SecurityTop-tier standards and certifications.	https://www.qantev.com/security	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Qantev	A	Île-de-France	Why Qantev	https://www.qantev.com/why-qantev	machine learning, researcher, edge AI, OCR	https://www.qantev.com/
Ops / Infra / QA	Sightengine	A	Île-de-France	Security	https://sightengine.com/security	fine-tuning, proprietary tech	https://sightengine.com/
Ops / Infra / QA	VizioSense	A	Hauts-de-France	window.fedops.phaseStarted('missing_polyfills')	https://www.viziosense.com/careers	computer vision, edge AI, labeling, computer-vision	https://www.viziosense.com/
Ops / Infra / QA	WHISPEAK	B	Hauts-de-France	ISO/IEC 27001:2022: A New Milestone in Whispeak’s Security Commitment	https://whispeak.io/iso-iec-270012022-a-new-milestone-in-whispeaks-security-commitment/		https://whispeak.io/
Ops / Infra / QA	WHISPEAK	B	Hauts-de-France	Whispeak Triumphs in the Cyber Challenge for AI-Generated Speech Detection	https://whispeak.io/whispeak-cyber-challenge-deepfake-detection/		https://whispeak.io/
Ops / Infra / QA	WeDiagnostiX	B	Île-de-France	Maximisons la sécurité de notre exercice	https://wediagnostix.ai/	réseaux de neurones, entraîné	https://wediagnostix.ai
Ops / Infra / QA	WeDiagnostiX	B	Île-de-France	Programme de bétatesteur	https://wediagnostix.ai/	réseaux de neurones, entraîné	https://wediagnostix.ai
Ops / Infra / QA	Zaion	A	Île-de-France	Testez Maintenant	https://zaion.ai/a-propos/contact/	machine learning, NLP, entraîné, fine-tuning, reconnaissance vocale	https://www.zaion.ai
Ops / Infra / QA	datahawk	B	Île-de-France	Hosted infrastructure options	https://datahawk.co/platform/#managed-data-infrastructure	machine learning	https://datahawk.co/
Ops / Infra / QA	datahawk	B	Île-de-France	Managed data infrastructure	https://datahawk.co/platform/#managed-data-infrastructure	machine learning	https://datahawk.co/
Ops / Infra / QA	dust	B	Île-de-France	Security	https://dust.tt/home/security	model training	https://dust.tt/
Ops / Infra / QA	kentyou	B	Auvergne-Rhône-Alpes	Deployments and Testimonies	https://kentyou.com/deployments/	researcher, R&D, open-source, data scientist	https://kentyou.com/
Ops / Infra / QA	namla	A	Île-de-France	contact@namla.cloud	https://mailto:contact@namla.cloud	machine learning, inference, edge AI, open-source, MLOps	http://namla.cloud
Product / Design	Adaptive ML	A	Île-de-France	Head of Product Marketing	https://jobs.ashbyhq.com/adaptive-ml/6831e50b-e5c9-44de-b691-daa4ae0ba288	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Product / Design	Adaptive ML	A	Île-de-France	Product	https://www.adaptive-ml.com/about	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Product / Design	Akur8	B	Île-de-France	DeployBuild production rating	https://www.akur8.com/pricing/deploy	machine learning	https://www.akur8.com
Product / Design	Akur8	B	Île-de-France	Product3 open positions	https://www.akur8.com/teams/product	machine learning	https://www.akur8.com
Product / Design	Arcascience	B	Île-de-France	Join UsBuild the future of pharmaceutical AI with us.	https://arcascience.ai/join-us	PhD, edge AI, data science	https://www.arcascience.ai/
Product / Design	Arcascience	B	Île-de-France	NewsStay tuned on product releases and industry news.	https://arcascience.ai/news	PhD, edge AI, data science	https://www.arcascience.ai/
Product / Design	Arcascience	B	Île-de-France	Product	https://arcascience.ai/join-us	PhD, edge AI, data science	https://www.arcascience.ai/
Product / Design	Astriis	B	Auvergne-Rhône-Alpes	Politique relative aux cookies	https://www.astriis.com/fr/cookie-policy	machine learning	https://www.astriis.com
Product / Design	Bondzai	A	Occitanie	DISCOVER OUR PRODUCT ON THE FIELD	https://www.bondzai.io/playground/	machine learning, deep learning, MLOps	https://www.bondzai.io
Product / Design	Bondzai	A	Occitanie	PRODUCTS	https://www.bondzai.io/products/idetect-5-0/	machine learning, deep learning, MLOps	https://www.bondzai.io
Product / Design	Bondzai	A	Occitanie	UX Designer	https://www.bondzai.io/2022/04/29/ux-designer/	machine learning, deep learning, MLOps	https://www.bondzai.io
Product / Design	Botfuel	A	Île-de-France	Tester gratuitement	https://start.botnation.ai/login	machine learning, traitement du langage, nos modèles, GPU, speech-to-text	http://botfuel.io
Product / Design	Callifly	B	Occitanie	"@type":"Product",	https://callifly.com/cas-dusage-recrutement-de-candidats/	notre modèle, entraîné	https://www.callifly.com
Product / Design	Cogniwave dynamics	A	Île-de-France	Products	https://www.cogniwavedynamics.com	machine learning, computer vision, R&D, computer-vision	https://www.cogniwavedynamics.com
Product / Design	Continuity	B	Île-de-France	Marguerite Blanc ﻿ Product team lead	https://careers.continuity-tech.ai/en-GB/people/3085007-marguerite-blanc	machine learning	https://www.continuity-tech.ai/
Product / Design	Continuity	B	Île-de-France	continuity-tech.ai	https://www.continuity-tech.ai/	machine learning	https://www.continuity-tech.ai/
Product / Design	Continuity	B	Île-de-France	continuity-tech.ai/	https://www.continuity-tech.ai/	machine learning	https://www.continuity-tech.ai/
Product / Design	Dasia	A	Île-de-France	if (!supportsAnimationTimeline && document.querySelector('.uicore-animate-scroll')) {	https://www.dasia.ai/nous-rejoindre/	deep learning, vision par ordinateur	https://www.dasia.ai
Product / Design	DecisionBrain	B	Île-de-France	Production Scheduling	https://decisionbrain.com/production-scheduling/	machine learning	https://decisionbrain.com/
Product / Design	DecisionBrain	B	Île-de-France	Tactical Production Planning	https://decisionbrain.com/tactical-production-planning/	machine learning	https://decisionbrain.com/
Product / Design	Footovision	A	Île-de-France	Politique relative aux cookies	https://www.linkedin.com/legal/cookie-policy	computer vision, computer-vision	https://www.footovision.com
Product / Design	Gencovery	A	Auvergne-Rhône-Alpes	Consult product documentation	https://constellab.community/bricks/gws_academy/latest/doc/getting-started	machine learning, deep learning, tensorflow, pytorch, scikit-learn, chercheur	http://gencovery.com
Product / Design	HrFlow.ai	B	Île-de-France	Product updates	https://updates.hrflow.ai	machine learning, embedding	http://hrflow.ai/
Product / Design	HyLight	B	Île-de-France	In 3 years : 8+ HyLighter iterations and a certified products.	https://hylight.aero/careers	lidar	http://hylight.aero
Product / Design	HyLight	B	Île-de-France	Stay true, speak your mind, build trust.	https://hylight.aero/careers	lidar	http://hylight.aero
Product / Design	IDA	B	Auvergne-Rhône-Alpes	Du magasin au grossiste, de la centrale d'achat au producteur agroalimentaire	https://www.ida.eu/	machine learning	https://www.ida.eu/
Product / Design	Illuin Technology	A	Île-de-France	Gérez avec facilité des bots de pointe alliant la puissance de la GenAI à la fiabilité d’arbres guidés	https://www.illuin.tech/produits/dialogue-assistants-et-agents-ia/dialogue/	traitement du langage, R&D, data science, MLOps	https://www.illuin.tech
Product / Design	Kalray	B	Auvergne-Rhône-Alpes	Products	https://www.kalrayinc.com/all-products	machine learning	https://www.kalrayinc.com
Product / Design	Kalray	B	Auvergne-Rhône-Alpes	SUBSCRIBE FOR PRODUCT UPDATES &gt;	https://www.kalrayinc.com/careers/#productupdates	machine learning	https://www.kalrayinc.com
Product / Design	Koyeb	A	Île-de-France	We build the fastest way to deploy applications globally.	https://www.koyeb.com/careers	fine-tuning, GPU, inference, embedding	http://koyeb.com
Product / Design	Lucky cart	A	Île-de-France	Accentuez les résultats business de vos marques en exploitant votre portefeuille	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
Product / Design	Maki people	B	Île-de-France	Product Overview	https://www.makipeople.com/product-overview	embedding, data scientist	https://www.makipeople.com/
Product / Design	Neuralk-AI	A	Île-de-France	Product Intelligence	https://www.neuralk-ai.com/frontier-ai-for-product-intelligence-the-best-foundation-model-for-commerce	machine learning, embedding, regression, open-source, data science	https://www.neuralk-ai.com
Product / Design	Orakl Oncology	B	Île-de-France	Technicien.ne de laboratoireCDILe Kremlin-Bicêtre, Villejuif	https://www.welcometothejungle.com/fr/companies/orakl-oncology/jobs/technicien-ne-de-laboratoire_le-kremlin-bicetre	PhD, researcher, data scientist	http://orakl-oncology.com
Product / Design	Osium AI	B	Île-de-France	Product	https://osium.ai/technology	proprietary tech	http://osium.ai
Product / Design	PROPHESEE	A	Île-de-France	All Products	https://www.prophesee.ai/buy-event-based-products/	computer vision, computer-vision	https://www.prophesee.ai
Product / Design	PROPHESEE	A	Île-de-France	BUY PRODUCTS	https://www.prophesee.ai/buy-event-based-products/	computer vision, computer-vision	https://www.prophesee.ai
Product / Design	Picsellia	A	Occitanie	About the Product	https://www.picsellia.com/jobs#what-you-should-know	deep learning, computer vision, training data, annotation, labeling, dataset	https://www.picsellia.com
Product / Design	Picsellia	A	Occitanie	Product Overview	https://www.picsellia.com/product-overview	deep learning, computer vision, training data, annotation, labeling, dataset	https://www.picsellia.com
Product / Design	QuantCube Technology	A	Île-de-France	Folder: Product	https://www.quant-cube.com/product	data science	https://www.quant-cube.com
Product / Design	SAHAR	B	Île-de-France	politique relative aux cookies	https://jobs.sahar.fr/cookie-policy	deep learning, clustering	https://sahar.fr/
Product / Design	Sightengine	A	Île-de-France	Products	https://sightengine.com/careers	fine-tuning, proprietary tech	https://sightengine.com/
Product / Design	Sipearl	B	Île-de-France	Senior CPU Package Designer (H/F) System Hardware Design &middot; Grenoble, Massy, Maisons-Laffitte &middot; Hybrid	https://careers.sipearl.com/fr/jobs/3347733-senior-cpu-package-designer-h-f	GPU, inference	https://www.sipearl.com
Product / Design	Stellia	B	Île-de-France	The product	https://stellia.ai/en/product	notre modèle, entraîné	https://www.stellia.ai
Product / Design	Timelight	B	Île-de-France	Essai gratuit	https://app.timelight.tech/inscription	machine learning	https://timelight.tech/
Product / Design	Trezy	B	Île-de-France	Manufacturing Optimize production cycles, manage supplier payments, and forecast raw material needs. Learn more →	https://www.trezy.io/cashflow-for-manufacturing	machine learning, OCR	https://www.trezy.io/
Product / Design	Trezy	B	Île-de-France	Product Updates	https://www.trezy.io/changelog	machine learning, OCR	https://www.trezy.io/
Product / Design	crunch dao	A	Île-de-France	Offres d’emploi Coordinateur production	https://www.linkedin.com/jobs/production-coordinator-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Product / Design	crunch dao	A	Île-de-France	Offres d’emploi Responsable de portefeuille	https://www.linkedin.com/jobs/portfolio-manager-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Product / Design	crunch dao	A	Île-de-France	Offres d’emploi Responsable de portefeuille 29 983 postes à pourvoir	https://www.linkedin.com/jobs/portfolio-manager-jobs?trk=organization_guest-browse_jobs	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Product / Design	crunch dao	A	Île-de-France	Politique relative aux cookies	https://www.linkedin.com/legal/cookie-policy	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Product / Design	datahawk	B	Île-de-France	AI powered productivity	https://datahawk.co/platform/#ai-powered-productivity	machine learning	https://datahawk.co/
Product / Design	dust	B	Île-de-France	Product	https://dust.tt/home/product	model training	https://dust.tt/
Product / Design	dust	B	Île-de-France	Productivity	https://dust.tt/home/solutions/productivity	model training	https://dust.tt/
RH / People	(E-)PEAK PEOPLE HR	A	Île-de-France	2018© Polymath'HR	https://www.peakpeople-hr.com/talents/	machine learning, NLP, data science	https://www.peakpeople-hr.com/fr/
RH / People	Akur8	B	Île-de-France	People, Finance & Legal3 open positions	https://www.akur8.com/teams/hr-legal-finance	machine learning	https://www.akur8.com
RH / People	Botfuel	A	Île-de-France	Chatbot RH	https://botnation.ai/fr/chatbot-rh.html	machine learning, traitement du langage, nos modèles, GPU, speech-to-text	http://botfuel.io
RH / People	Cogniwave dynamics	A	Île-de-France	AI-powered HR solution	https://www.cogniwavedynamics.com	machine learning, computer vision, R&D, computer-vision	https://www.cogniwavedynamics.com
RH / People	HrFlow.ai	B	Île-de-France	For HrTech & HR Vendors	https://hrflow.ai/developers/	machine learning, embedding	http://hrflow.ai/
RH / People	Lucky cart	A	Île-de-France	if (!isNavbarHidden) {	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
RH / People	Lucky cart	A	Île-de-France	isNavbarHidden = false;	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
RH / People	Lucky cart	A	Île-de-France	isNavbarHidden = true;	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
RH / People	Lucky cart	A	Île-de-France	let isNavbarHidden = false;	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
Sales / Business	Adaptive ML	A	Île-de-France	Account Executive, Enterprise	https://jobs.ashbyhq.com/adaptive-ml/3a2caf0f-7022-4451-9be2-35216cd7f5bc	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Sales / Business	Adaptive ML	A	Île-de-France	Business Intelligence	https://www.adaptive-ml.com/use-case/text-to-sql	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Sales / Business	Adaptive ML	A	Île-de-France	Business Operations, AI Automation & Systems	https://jobs.ashbyhq.com/adaptive-ml/b3e24d44-d30b-4966-8267-5dff8bb6a290	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Sales / Business	Adaptive ML	A	Île-de-France	Customer Support	https://www.adaptive-ml.com/use-case/customer-support	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Sales / Business	Ai For Alpha	A	Île-de-France	Business Angel and Senior Advisor in Fintech. Founder and Former Deputy CEO at Ossiam	https://www.aiforalpha.com/careers	machine learning, researcher, R&D, data scientist, data science	https://www.aiforalpha.com
Sales / Business	Ai For Alpha	A	Île-de-France	Chief Revenue Officer & Board Member	https://www.aiforalpha.com/careers	machine learning, researcher, R&D, data scientist, data science	https://www.aiforalpha.com
Sales / Business	Akur8	B	Île-de-France	Client testimonialsFind out how our clients use Akur8 in their pricing and reserving processes.	https://www.akur8.com/resources/usecases	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	Commercial lines	https://www.akur8.com/customers/commercial-lines	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	New Customer🏢 Branch Expands Relationship with Akur8 with Adoption of Discover	https://www.akur8.com/news	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	Our customers	https://www.akur8.com/customers	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	Our customersDiscover our 300+ clients worldwide, in all non-life lines of business	https://www.akur8.com/customers	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	Sales3 open positions	https://www.akur8.com/teams/sales-partnerships	machine learning	https://www.akur8.com
Sales / Business	Akur8	B	Île-de-France	Use casesExplore our use cases for all lines of business	https://www.akur8.com/pricing/use-cases	machine learning	https://www.akur8.com
Sales / Business	Arcure	B	Île-de-France	Support client	https://blaxtair.com/support/	deep learning	https://blaxtair.com
Sales / Business	BatvoiceAI	A	Île-de-France	// add a 'use business mail' placeholder	https://www.batvoice.com/challenges/ventes	NLP, traitement du langage, speech-to-text, reconnaissance vocale	https://www.batvoice.com/
Sales / Business	BatvoiceAI	A	Île-de-France	Augmentez vos ventes en adaptant une approche centrée client - Batvoice AI	https://www.batvoice.com/challenges/ventes	NLP, traitement du langage, speech-to-text, reconnaissance vocale	https://www.batvoice.com/
